,MNN_ID,MNN_NAME,MNN_CODE
7221,1214,"Горечавка кор., Первоцвет тр., Щавель тр., Бузина цв., Вербена тр.",gorechavka_kor_pervotsvet_tr_shchavel_tr_buzina_tsv_verbena_tr
7225,1549,Оксодигидроакридинилацетат натрия,oksodigidroakridinilatsetat_natriya
7231,526,"Иммуноглобулин человека нормальный IgG ,  IgM ,  IgA",immunoglobulin_cheloveka_normalnyy_igg_igm_iga
7234,1322,Иммуноглобулин человеческий антицитомегаловирусный,immunoglobulin_chelovecheskiy_antitsitomegalovirusnyy
7237,2072,"Желатин пищевой, Канамицина моносульфат, Плазма крови крупного рогатого скота",zhelatin_pishchevoy_kanamitsina_monosulfat_plazma_krovi_krupnogo_rogatogo_skota
7250,983,Аниса обыкновенного плоды,anisa_obyknovennogo_plody
7251,1893,Укропа пахучего плоды,ukropa_pakhuchego_plody
7256,281,Ромашки аптечной цветки,romashki_aptechnoy_tsvetki
7257,870,"Крапивы двудомной листья, Крушины ольховидной кора, Тысячелистника обыкновенного трава",krapivy_dvudomnoy_listya_krushiny_olkhovidnoy_kora_tysyachelistnika_obyknovennogo_trava
7266,1064,Бессмертника песчаного цветки,bessmertnika_peschanogo_tsvetki
7268,1433,Кориандра плоды,koriandra_plody
7269,1444,Крапивы листья,krapivy_listya
7270,1499,Липы цветки,lipy_tsvetki
7271,894,Льна посевного семена,lna_posevnogo_semena
7279,1063,"Бессмертник, Тысячелистник, Мята, Кориандр",bessmertnik_tysyachelistnik_myata_koriandr
7290,583,Очанка лекарственная,ochanka_lekarstvennaya
7295,1273,Дуба кора,duba_kora
7297,1294,Зверобоя продырявленного трава,zveroboya_prodyryavlennogo_trava
7302,1890,Тысячелистника трава,tysyachelistnika_trava
7304,936,Аллергены пыльцы деревьев,allergeny_pyltsy_derevev
7306,935,Аллергены клещей,allergeny_kleshchey
7308,933,Аллерген пыльцы березы,allergen_pyltsy_berezy
7312,2055,Аллергены трав пыльцевые,allergeny_trav_pyltsevye
7318,1427,Коллаген,kollagen
7329,1155,Гемоглобин глутамер,gemoglobin_glutamer
7330,1014,Афатиниб,afatinib
7334,1377,"Кальция ацетат, Магния гидроксикарбонат",kaltsiya_atsetat_magniya_gidroksikarbonat
7335,1672,Пасиреотид,pasireotid
7338,1796,Симепревир,simeprevir
7339,129,Рилпивирин,rilpivirin
7345,681,Алтеплаза,alteplaza
7349,857,"Норсульфазол натрия ,  Стрептоцид растворимый",norsulfazol_natriya_streptotsid_rastvorimyy
7354,2163,"Индол-3-карбинол, Дезоксерибонуклеиновая кислота",indol_3_karbinol_dezokseribonukleinovaya_kislota
7358,89,"Йод, (Калия йодид, Поливиниловый спирт)",yod_kaliya_yodid_polivinilovyy_spirt
7362,461,"Ибупрофен, Питофенон, Фенпивериния бромид",ibuprofen_pitofenon_fenpiveriniya_bromid
7366,1912,"Амброксол, Гвайфенезин, Фенилэфрин, Хлорфенамин",ambroksol_gvayfenezin_fenilefrin_khlorfenamin
7381,2557,Месульфамид,mesulfamid
7384,2059,Бромфенак,bromfenak
7406,236,Метионин,metionin
7408,1353,Ипратропия бромид,ipratropiya_bromid
7431,2,Камфора,kamfora
7444,1415,Клозапин,klozapin
7447,1142,Гадоверсетамид,gadoversetamid
7455,491,Фенотерол,fenoterol
7456,1592,Налоксон,nalokson
7474,2071,Нафтидрофурил,naftidrofuril
7478,1413,Кластерное биосеребро,klasternoe_bioserebro
7484,783,Трамазолин,tramazolin
7493,1194,"Глицерол, Этанол, Брусники экстракт, Глицеритан",glitserol_etanol_brusniki_ekstrakt_glitseritan
7498,1569,Мизопростол,mizoprostol
7500,1619,"Никобоксил, Нонивамид",nikoboksil_nonivamid
7504,1861,"Тинидазол, Тиоконазол",tinidazol_tiokonazol
7505,1175,"Гидрохлоротиазид, Олмесартана Медоксомил",gidrokhlorotiazid_olmesartana_medoksomil
7512,751,Телмисартан,telmisartan
7524,563,Флуфеназин,flufenazin
7554,1349,"Повидон-Йод, Калия йодид",povidon_yod_kaliya_yodid
7557,914,"Аир корневища, Мята переч.листья, Ромашка цветки, Солодки корни, Укропа плоды",air_kornevishcha_myata_perech_listya_romashka_tsvetki_solodki_korni_ukropa_plody
7577,484,Топотекан,topotekan
7586,206,Тестостерон,testosteron
7597,1228,Декслансопразол,dekslansoprazol
7609,679,Дигоксин,digoksin
7616,1140,Высушенные клетки печени донорской свиньи,vysushennye_kletki_pecheni_donorskoy_svini
7632,106,Полыни горькой трава,polyni_gorkoy_trava
7652,994,Аргинина глутамат,arginina_glutamat
7675,606,"Кодеин, Кофеин, Метамизол натрия, Парацетамол, Фенобарбитал",kodein_kofein_metamizol_natriya_paratsetamol_fenobarbital
7697,6,Флуоцинолона ацетонид,fluotsinolona_atsetonid
7698,1917,Фебуксостат,febuksostat
7725,1542,"Левоментол, Фенобарбитал",levomentol_fenobarbital
7754,1046,"Белладонна, Бензокаин",belladonna_benzokain
7762,918,"Аира корневища, Висмута субнитрат, Крушины кора, Магния карбонат, Натрия гидрокарбонат",aira_kornevishcha_vismuta_subnitrat_krushiny_kora_magniya_karbonat_natriya_gidrokarbonat
7790,1247,Дигидротахистерол,digidrotakhisterol
7792,210,Диметилсульфоксид,dimetilsulfoksid
7801,1389,"Камфора, Мятное масло",kamfora_myatnoe_maslo
7807,2010,Эпинефрин,epinefrin
7868,937,Аллергоид мономерный из смеси клещей домашней пыли,allergoid_monomernyy_iz_smesi_kleshchey_domashney_pyli
7899,578,Изосорбида динитрат,izosorbida_dinitrat
7979,1667,"Парацетамол, Трамадол",paratsetamol_tramadol
7983,1468,Лапчатка белая,lapchatka_belaya
7985,1603,Натрия тетраборат,natriya_tetraborat
7988,2177,"Алоэлистьев сок, Календулы цветков экстракт, Клещевины обык.семян, Ромашки цвет.экстр, Эвкалипта масло",aloelistev_sok_kalenduly_tsvetkov_ekstrakt_kleshcheviny_obyk_semyan_romashki_tsvet_ekstr_evkalipta_maslo
8033,373,Атропин,atropin
8050,168,Кальция хлорид,kaltsiya_khlorid
8051,831,Хлорпромазин,khlorpromazin
8156,1587,Мятное Масло,myatnoe_maslo
8163,878,Димеркаптопропансульфонат натрия,dimerkaptopropansulfonat_natriya
8183,1021,"Ацетон, Борная кислота, Резорцинол",atseton_bornaya_kislota_rezortsinol
8225,1507,Лопуха корни,lopukha_korni
8234,1922,Фиалки трехцветной и полевой трава,fialki_trekhtsvetnoy_i_polevoy_trava
8245,345,Черники обыкновенной плоды,cherniki_obyknovennoy_plody
8278,1586,Муравьиная кислота,muravinaya_kislota
8281,1552,"Метилсалилат, Яд пчелинный",metilsalilat_yad_pchelinnyy
8314,299,"Калия хлорид, Натрия ацетат, Натрия хлорид",kaliya_khlorid_natriya_atsetat_natriya_khlorid
8316,2178,"Подорожника большого листьев экстракт, Тимьяна обыкновенного травы экстракт",podorozhnika_bolshogo_listev_ekstrakt_timyana_obyknovennogo_travy_ekstrakt
8324,2013,"Сосны обык.хвои масло, Эвкалипта прутов.листьев масло",sosny_obyk_khvoi_maslo_evkalipta_prutov_listev_maslo
8373,313,Натрия тиосульфат,natriya_tiosulfat
8377,2084,"Прокаин, Сульфокамфорная кислота",prokain_sulfokamfornaya_kislota
8389,1617,Нетилмицин,netilmitsin
8394,406,Абатацепт,abatatsept
8395,916,"Аира корневища, Висмута субнитрат, Келлин, Крушины кора, Магния карбонат, Натрия гидрокарбонат, Рутазид",aira_kornevishcha_vismuta_subnitrat_kellin_krushiny_kora_magniya_karbonat_natriya_gidrokarbonat_rutazid
8439,1611,"Натрия ацетат, Натрия хлорид",natriya_atsetat_natriya_khlorid
8466,1869,Трабектедин,trabektedin
8523,617,Изолейцил-глутамил-триптофан натрия,izoleytsil_glutamil_triptofan_natriya
8527,1375,"Калия хлорид, Магния хлорид, Натрия ацетат, Натрия глюконат, Натрия хлорид",kaliya_khlorid_magniya_khlorid_natriya_atsetat_natriya_glyukonat_natriya_khlorid
8538,457,"Деквалиния хлорид ,  Лизоцима гидрохлорид",dekvaliniya_khlorid_lizotsima_gidrokhlorid
8545,676,"Карбиноксамин, Фенилэфрин",karbinoksamin_fenilefrin
8584,595,Добутамин,dobutamin
8585,1174,"Боярышника цветков экстракт, Валерианы лекарственной корневищ с корнями экстракт",boyaryshnika_tsvetkov_ekstrakt_valeriany_lekarstvennoy_kornevishch_s_kornyami_ekstrakt
8588,940,Алоглиптин,alogliptin
8614,614,Соталол,sotalol
8652,862,Бактериофаг синегнойной палочки,bakteriofag_sinegnoynoy_palochki
8658,1843,Теофиллин,teofillin
8729,49,Магния цитрат,magniya_tsitrat
8771,1972,Циклопирокс,tsiklopiroks
8784,1003,Пеларгонии сидовидной корней жидкий экстракт,pelargonii_sidovidnoy_korney_zhidkiy_ekstrakt
8792,1899,Урокиназа,urokinaza
8799,2038,Этосуксимид,etosuksimid
8807,816,"Левоноргестрел, Эстрадиол",levonorgestrel_estradiol
8823,1556,Метилтионитрооксодигидротриазолотриазинид натрия,metiltionitrooksodigidrotriazolotriazinid_natriya
8826,740,Бипериден,biperiden
8827,3,Сушеницы топяной трава,sushenitsy_topyanoy_trava
8834,912,Азтреонам,aztreonam
8840,906,"Адонизид, Боярышника экстр., Валерианы н-ка, Желтушника сок, Натрия бромид, Камфора",adonizid_boyaryshnika_ekstr_valeriany_n_ka_zheltushnika_sok_natriya_bromid_kamfora
8849,1005,Карбоксиметилцеллюлоза,karboksimetiltsellyuloza
8857,1705,Позаконазол,pozakonazol
8873,1422,"Кодеин, Кофеин, Метамизол натрия, Напроксен, Фенобарбитал",kodein_kofein_metamizol_natriya_naproksen_fenobarbital
8886,610,Эксенатид,eksenatid
8906,1878,Трандолаприл,trandolapril
8911,470,"Натрия пикосульфат,  Магний оксид, Лимонная кислота",natriya_pikosulfat_magniy_oksid_limonnaya_kislota
8919,1103,"Вакцина менингококковая полисахаридная (Серогрупп А,С,Yи W-135) конъюгиров с дифтерийным анатоксином",vaktsina_meningokokkovaya_polisakharidnaya_serogrupp_a_s_yi_w_135_konyugirov_s_difteriynym_anatoksinom
8920,1099,Вакцина для профилактики дизентерии,vaktsina_dlya_profilaktiki_dizenterii
8921,1097,Вакцина для профилактики брюшного тифа,vaktsina_dlya_profilaktiki_bryushnogo_tifa
8923,884,"Вакцина для профилактики вирусного гепатита B, дифтерии, коклюша и столбняка",vaktsina_dlya_profilaktiki_virusnogo_gepatita_b_difterii_koklyusha_i_stolbnyaka
